Label,Event type,Event Fraction,3h,2h,1h,0h,Higgs
3h,Nj=6,0.2203310795057123,0.49682539682539684,0.0,0.37037037037037035,0.1328042328042328,0.6202821869488536
3h,Nj=7,0.31440895313592915,0.3663329625509826,0.029662588060808306,0.41638857990359657,0.18761586948461254,0.524904214559387
3h,Nj>=8,0.4652599673583586,0.26284139313455274,0.06514657980456026,0.41593585567526936,0.2560761713856176,0.4449177315626827
3h,Total,1.0,0.34693401725343903,0.03963627885287946,0.4060387036605269,0.20739100023315457,0.5087044377088676
