Label,Event type,Event Fraction,3h,2h,1h,0h,Higgs
3h,Nj=6,0.20649273643640675,0.44077530509691315,0.0,0.3840631730078966,0.17516152189519024,0.568796362766212
3h,Nj=7,0.3241921138452416,0.3886602652034751,0.02377686328303612,0.3895747599451303,0.1979881115683585,0.5343697607072093
3h,Nj>=8,0.46931514971835164,0.2886923562855338,0.05464308275426406,0.3954516740366393,0.26121288692356287,0.4569383028005896
3h,Total,1.0,0.35250518825970945,0.033353098132226505,0.3911947820930922,0.22294693151497183,0.5051388477122245
