Label,Event type,Event Fraction,3h,2h,1h,0h,Higgs
3h,Nj=6,0.2203310795057123,0.4650793650793651,0.0,0.3814814814814815,0.15343915343915343,0.5922398589065255
3h,Nj=7,0.31440895313592915,0.37449017426770487,0.028550241008527995,0.38116425658138675,0.21579532814238042,0.5205784204671857
3h,Nj>=8,0.4652599673583586,0.295665246805312,0.05462290152843899,0.37283888749686794,0.2768729641693811,0.4563601436565606
3h,Total,1.0,0.357775705292609,0.03439030076941012,0.3773606901375612,0.23047330380041967,0.5064894691847361
