Label,Event type,Event Fraction,3h,2h,1h,0h,Higgs
3h,Nj=6,0.16262207753773306,0.40764331210191085,0.0,0.4167424931756142,0.17561419472247497,0.5465574764937823
3h,Nj=7,0.3020124297129328,0.3067123958843704,0.036256736893679566,0.40911317981381673,0.24791768740813327,0.467254613751429
3h,Nj>=8,0.5353654927493341,0.2045328911000553,0.054173576561636266,0.4228855721393035,0.31840796019900497,0.3816104661875806
3h,Total,1.0,0.2684226102397159,0.03995264871263687,0.41772713820657,0.2738976028410772,0.43430008878366383
