Label,Event type,Event Fraction,3h,2h,1h,0h,Higgs
3h,Nj=6,0.1762440758293839,0.4579831932773109,0.0,0.3521008403361345,0.1899159663865546,0.5753501400560224
3h,Nj=7,0.3006516587677725,0.3448275862068966,0.021182266009852218,0.38866995073891625,0.24532019704433497,0.4885057471264368
3h,Nj>=8,0.5231042654028436,0.23159682899207248,0.05266138165345413,0.3932616081540204,0.322480181200453,0.3977916194790487
3h,Total,1.0,0.30553909952606634,0.033915876777251185,0.3846267772511848,0.2759182464454976,0.4563586097946288
